NonLaborIncome,Wage,HoursWorked
81.46226703432664,1.1307863922223493,0
65.80654803356622,3.60557067295865,20
58.01149827786894,2.0279279108641237,40
90.45033247458619,1.428386863952903,0
80.97374901020777,0.5600415971957576,10
23.650739175947606,2.677455229581888,30
38.05498610159934,7.2047344913972715,30
32.36402258330192,6.778071134239297,40
76.95516633154092,2.114032072645266,30
13.017919126220145,1.9518611763740634,10
61.29007163841849,3.517764986192296,30
78.62128171666215,1.5697054784939584,0
88.90890730855745,3.2090840216184686,10
40.78735738443167,4.142685102605418,20
83.91315742048116,5.337798345667306,30
19.95685632596865,2.5725953623101097,40
86.18070625610663,2.430214286969793,10
21.473979609878416,1.677172898292882,10
45.755856150433054,1.7249806021300171,10
81.75658292015983,2.399922894279254,20
23.49256846138964,3.3269335661709682,30
30.632625570937734,4.492779463543441,20
75.00273115537597,1.7476142587801617,10
74.80328828914669,6.177901884447979,20
67.70328695967676,2.341711376242177,30
72.455360002039,2.6865235255729405,20
58.84519990128366,1.8022458407112365,0
32.66191530162575,0.7165321633778359,0
41.11263941535275,4.420376917907676,30
26.34379451212831,4.07660340695198,30
91.76055052002656,2.328606089213607,0
62.50526152895084,2.8203046033064463,30
46.07662750872759,3.610212264827047,30
51.58052232797194,1.1509639155331723,0
95.25550056506339,2.0320010114146423,20
23.801626280447216,4.207402920248858,20
62.76068488151175,1.3636171214354096,0
55.52998109960194,3.194583957774729,30
65.0308811891183,1.2890171225453224,20
11.629916543875646,3.5132322768919826,40
88.49115180497364,2.665514733473902,10
93.89064542352511,1.1181521998072916,10
60.861986523028804,5.158297818582804,10
72.6985741489203,1.8147988457029998,0
93.02494430595661,1.7408285179540905,0
73.65147708820588,3.035308474760957,40
23.72851386228352,5.112817091259292,20
61.86595241501318,1.5547239403695903,10
64.60435417445703,2.8120785781297877,30
48.17176041721474,3.441299202336418,20
76.27998120622506,3.979706544318719,20
94.09303132921134,2.9952953929521615,30
93.30116616160987,2.2213934707669543,30
50.57554342637189,1.7243072552131453,30
20.19142412566797,2.8501714081299094,30
98.63570790661011,1.5073053849497606,0
85.50082778013407,0.5451235755341822,0
21.219641308294015,3.4559863189150817,40
92.87576943556351,4.468997732635965,10
88.29067258559155,0.7411050917278571,0
56.69542514134649,1.559941175300131,10
63.21478921704363,3.8210866424939236,10
45.910243348311724,8.42853108523522,40
14.928547493982819,2.7495480128913683,40
40.16775174813108,1.8213871522037133,10
82.25681037382103,2.4581448941492416,20
10.416882070414257,5.790287995663042,40
40.014925452202974,1.9054528587984418,10
45.8351824231849,1.7514506656460147,30
58.36560426441306,2.0844208831807745,40
92.78700547714844,1.609090746051865,0
41.17113949293651,2.908009055892115,30
41.22578817066049,6.643062999024174,40
76.37511232987735,3.2468769640624284,20
50.69961468008265,2.3660113764044546,20
30.214434064598375,2.3152178854552923,20
50.7195564519424,1.1505557139934064,0
22.67713183418199,4.4181028188054645,20
25.874828785560098,2.6043667140596756,40
54.853099546553175,2.4614141623678996,20
47.70329045540931,15.74006169030295,40
92.33613109612901,3.203724693374291,10
42.61545092049698,1.797712318561085,10
62.25295152502391,2.150076283240121,10
66.90378591275774,5.112278217859655,20
11.178501092950027,2.8930135965584785,20
69.71836348150396,1.2323798186109272,0
26.02323701827763,4.50674838260141,10
96.49632857225096,1.8823495420455025,20
23.379645497780167,7.616475858208862,40
47.316171135432135,4.923533363902273,40
17.681470127077947,2.125427497394207,30
99.71868266613527,5.498960085260923,30
55.19755092981183,2.8216463616682743,0
63.58465155880394,4.3449989684965376,20
16.036882964958473,3.54877704408672,40
77.496442335926,1.7066012844468148,20
28.891503378602717,1.9079847726930297,20
90.82488604966424,4.789751109668688,20
28.462567643380645,2.261150076697577,10
27.16189485972999,2.1770991928334404,30
13.289470106328539,1.607503864801507,20
52.48602505989993,3.431438242854587,0
60.83570199363548,8.451878341350069,30
15.913777548551714,1.5111287636430322,20
79.79748550255096,2.7547334902384346,10
50.795995127322485,5.910446068530524,40
57.195124239482205,2.601783664987003,0
49.668647224440534,3.4861727036444896,40
46.06867547877934,1.5154062571057008,0
60.36762981773961,3.440335182679923,20
23.971622133764125,2.4524086259424895,40
26.3735317445744,4.6746369296784405,40
87.56070589121656,5.22294974927013,20
95.15039159202695,11.293868898423165,40
43.597838465177766,3.7389254049739553,20
34.36702058291984,3.251732639468425,30
67.95995889151142,3.0250008300139224,40
46.78607539882868,2.2383937638823403,20
12.284772009431038,3.274503039483862,20
24.053733762957133,2.3106508184089445,10
74.43750059626578,2.982176899293155,20
69.30315477191363,5.6107177054344985,20
12.438639325313513,1.5626788953462556,10
29.97749457396545,5.088246176538368,40
30.796731692926425,5.609229056665568,30
70.47034692388556,2.5473721799490914,0
11.773948397892774,0.8461825229699927,10
19.369772378611646,1.9458480687396684,20
81.99244768358705,5.547497918489621,40
26.069019584890025,2.684306923892187,40
68.74714970666872,1.5689141756733331,0
31.436450294205386,2.0593158033251204,40
18.949725348341065,4.31605165066491,10
31.88549718995087,3.671878788371857,30
75.00402386700932,2.3835413535925563,10
87.01268212956572,2.2216420252749316,0
84.71978781102925,2.1913833652262538,10
45.74651766566093,1.6366875267504828,30
70.12766229135815,6.6091604203525804,30
28.448586587423886,2.2766925229604777,10
36.383295723491194,5.309178878367307,40
90.67022366690078,6.275943476631397,20
11.170173115966243,4.707095230927422,30
17.695767776902127,2.143861898251708,20
28.70976296314246,3.394143850519681,30
12.387898348643775,2.6823476945552343,40
26.329189158081757,1.6536152912621307,20
62.473740487272295,3.2491635856145655,10
47.92820955332481,1.4212377045060498,10
90.34045399692774,5.223792463377478,10
83.56992055645968,2.105305287870779,0
40.76356165280884,3.036294358102069,30
33.34810900881632,3.1765901110418704,30
44.17231673505402,2.357501246969972,0
63.1265448263327,3.7534731730074054,20
34.125727674058865,2.093428157296425,20
66.17340170642206,4.389492047187297,30
46.84704869721164,1.2965555560437572,30
59.68424627667822,2.913947726157346,40
49.2513876221785,7.896431507272777,20
36.50191835877259,1.5680264202992937,10
95.3607976265941,1.8724360173975767,0
78.72452147437848,3.606180998810143,10
22.610185818980728,3.0004731114978345,20
88.16211783081215,3.2964513935622417,20
53.86880784245623,3.5574817522039686,20
90.50970042046822,3.8539431065804823,10
81.98697303525837,5.004487015336072,10
48.26921540223101,3.405528911494503,30
12.022237748810566,2.380494620807761,40
34.180962344645145,3.9350183127146647,30
58.747079319478026,7.72865665505317,40
67.01303978435325,2.527047030645718,0
33.20989168898821,1.5904370973253092,0
22.54204666655417,4.997283016835958,30
85.14372131193691,2.544134108835108,20
98.5961962633197,0.8228607832179398,0
57.312116407241724,4.332227840140934,20
25.451135726347314,2.024999589262893,40
34.50765938674321,2.586244167120819,40
11.655160889272006,3.262811287247619,40
92.28689259044491,3.01854468808877,10
20.597597460112702,4.015647077528931,30
61.88648279628282,2.1393081795572115,0
34.66496986184854,3.6045905610798914,30
59.87602022642141,2.356669344050024,20
68.62783495166778,4.08101513263911,40
84.67676233364814,3.8131366425682742,30
28.577914458454288,1.6250014594030344,10
10.989624579263243,4.939628687475852,20
22.319706706192655,2.0242921931034776,10
91.00167776632946,4.239442560644556,30
88.65010698062638,3.3267904898845253,0
63.76717919532775,7.4707920344878875,30
64.0465174390288,2.4039031039789442,0
69.853300709163,2.243137963539682,20
25.78341507611046,2.689402948536372,10
92.29707513324638,2.3007867264850894,0
47.68934724028658,4.2205609513247175,10
44.48246754245477,1.1174274965542839,0
56.70259347545538,1.5226841557873982,0
14.226937009754954,1.5109043715957113,20
24.965503188047148,4.584445568910607,40
76.42302547837333,6.964580355291347,40
17.45188011326138,2.5665252205706235,30
64.28368985197494,2.477247468966783,20
32.081419871318886,2.825057419030135,40
45.036605263777886,5.150187214960904,40
35.98243630936299,1.6322440343176436,0
42.01054448184542,3.0990727086566463,20
74.71413146658209,4.647635968165465,10
36.74095440608575,3.5808556973832077,30
60.976417626720746,3.0170209047217686,0
52.84453619791897,4.714181711222252,20
69.73040488263834,0.6146036065670734,0
94.31467653922822,3.946509138429998,20
75.93148874892253,1.8969709444939116,10
29.34463407316811,0.9931753014860517,0
12.80648215551562,3.600819396633389,20
33.603763986984255,5.786410781732164,40
63.55701376302294,2.520363953166817,20
14.628323213582531,4.59092257662644,30
54.67296224811127,6.597910723642434,40
63.71585640252003,5.60244410289417,30
40.08195017352647,6.699148917934069,40
79.38209833712398,4.08846715095461,20
19.593842782039463,2.8334314436404613,40
16.762400356222788,1.1262784646572597,20
75.5369880583243,2.374212091573153,0
54.59421845855786,1.7095229800720924,0
71.95621567849625,8.971191461543592,40
49.13446047433716,2.4676414185419637,10
32.17618299151961,2.9088640487882507,40
83.71920859067798,3.6814877737426865,10
81.94742910720814,2.7842578187801874,30
72.5226823768984,6.905222934117662,40
34.49306235069664,1.9300440973932362,20
63.12076001821784,3.02537212480234,10
42.48765072460241,1.8069515120751187,10
18.242386599397072,1.3151985184396522,20
92.55822179160185,1.9416283952763154,0
22.313676782706526,2.663469940570386,20
95.52136184387221,2.146596954943202,10
50.140519566216014,1.8573829133166193,0
